location_name,date_reported,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper
Florida,2020-06-14,2557.62169369174,0,9020.175,326.401779281679,0,1212.5125,175.945634790644,0,662.5375,26.894,0,93.05,139.176972149123,0,558.725,32.6212938090418,0,135.5,2988.359,316.9,7470.1,0,0,0,0,0,0
Florida,2020-06-15,2428.4942395293,0,8650.7375,308.015562495984,0,1183.5,165.988428350571,0,637.7,25.544,0,90.05,130.968233114035,0,543.5125,30.9441039473684,0,127.525,3013.903,316.9,7560.15,0,0,0,0,0,0
Florida,2020-06-16,2300.13800302106,0,8365.15,290.190727677886,0,1130.05,156.348654153152,0,612.5375,24.24,0,88,122.174270833333,0,519.0375,28.8749684210526,0,125.0125,3038.143,316.9,7648.15,0,0,0,0,0,0
Florida,2020-06-17,2177.55659260524,0,8064.1375,273.411139546122,0,1100.15,147.455054551821,0,594.5,22.949,0,85,114.647081140351,0,491.05,26.9113594298246,0,118.025,3061.092,316.9,7733.15,0,0,0,0,0,0
Florida,2020-06-18,2058.67775921865,0,7857.8625,256.81831738013,0,1049.225,138.528462631976,0,571.55,21.676,0,81.025,107.354133333333,0,479.1,25.3056421052632,0,112.5,3082.768,316.9,7814.175,0,0,0,0,0,0
Florida,2020-06-19,1943.96166071542,0,7587.6,241.389827867746,0,1002.1625,130.147497722672,0,541.5375,20.476,0,79,100.27435,0,466.5125,23.8381412280702,0,109.025,3103.244,316.9,7893.175,0,0,0,0,0,0
Florida,2020-06-20,1833.48043723643,0,7215.4125,226.597708788799,0,961.6,122.185439507422,0,515.5375,19.297,0,76,94.4266464912281,0,429.5,22.20355,0,100.0375,3122.541,316.9,7969.175,0,0,0,0,0,0
Florida,2020-06-21,1725.39806816891,0,6930.5625,212.251002530364,0,910.15,114.540083755061,0,489.0125,18.156,0,73,87.0408166666667,0,401.0125,20.6893333333333,0,95.5125,3140.697,316.9,8042.175,0,0,0,0,0,0
Florida,2020-06-22,1622.28920048958,0,6672.8625,198.872917763158,0,868.525,107.476309429825,0,472.0625,17.057,0,70,81.6099166666667,0,399.5625,19.2996166666667,0,97,3157.754,316.9,8112.175,0,0,0,0,0,0
Florida,2020-06-23,1521.2166649291,0,6325.6375,185.660048245614,0,831.5375,100.382528947368,0,450.5,16.009,0,67,74.6043666666667,0,364.525,17.7435666666667,0,89.0125,3173.763,316.9,8179.175,0,0,0,0,0,0
Florida,2020-06-24,1425.87182513212,0,6038.5625,172.894663157895,0,788.175,93.4041975877193,0,426.5,15,0,63.025,69.3447666666667,0,339.5875,16.1721666666667,0,82.5,3188.763,316.9,8242.2,0,0,0,0,0,0
Florida,2020-06-25,1333.65594066147,0,5783.3625,161.077388596491,0,744.55,86.9538043859649,0,403.05,14.033,0,61,64.2590666666667,0,335.5,15.1625666666667,0,80.5375,3202.796,316.9,8303.2,0,0,0,0,0,0
Florida,2020-06-26,1247.15697709177,0,5513.6375,149.987146491228,0,710.0125,81.0170596491228,0,382.5125,13.109,0,58,60.2112333333333,0,317,14.2472666666667,0,74.5125,3215.905,316.9,8361.2,0,0,0,0,0,0
Florida,2020-06-27,1162.96827015857,0,5269.075,138.968285964912,0,666,75.1536078947368,0,360.575,12.203,0,55,54.2181666666667,0,287.5,12.8566666666667,0,70.0125,3228.108,316.9,8416.2,0,0,0,0,0,0
Florida,2020-06-28,1082.15681115047,0,5018.625,128.61205,0,624.175,69.5780833333333,0,344.5,11.373,0,53,49.9211666666667,0,268.5125,11.878,0,64.5,3239.481,316.9,8469.2,0,0,0,0,0,0
Florida,2020-06-29,1006.66394298246,0,4727.625,118.95855,0,596.2375,64.39145,0,322.7625,10.599,0,50,46.74,0,269.025,11.0753333333333,0,64.0125,3250.08,316.9,8519.2,0,0,0,0,0,0
Florida,2020-06-30,935.402946491228,0,4484.0375,109.7286,0,568.5,59.2893,0,304.525,9.82,0,47,43.273,0,240.525,10.0998333333333,0,57,3259.9,316.9,8566.2,0,0,0,0,0,0
Florida,2020-07-01,867.857153947368,0,4208.3,101.168033333333,0,532.5375,54.6645,0,288.0625,9.127,0,45,38.977,0,228.05,9.232,0,53.5,3269.027,316.9,8611.2,0,0,0,0,0,0
Florida,2020-07-02,804.684034210526,0,3972.1625,93.4278333333333,0,503.2,50.4957333333333,0,277,8.437,0,42,36.4965,0,227.0375,8.48916666666667,0,53.5125,3277.464,316.9,8653.2,0,0,0,0,0,0
Florida,2020-07-03,744.904566666667,0,3749.0625,86.1112666666667,0,473.55,46.5690333333333,0,257.0375,7.81,0,40,33.324,0,202.5125,7.8655,0,47.5,3285.274,316.9,8693.2,0,0,0,0,0,0
Florida,2020-07-04,688.246298245614,0,3526.3125,78.9141666666667,0,438.2,42.6388333333333,0,238.525,7.206,0,38,30.1851666666667,0,187,7.06716666666667,0,43.5125,3292.48,316.9,8731.2,0,0,0,0,0,0
Florida,2020-07-05,633.814683333333,0,3315.3,72.2823333333333,0,413.0625,39.1123333333333,0,222.5125,6.644,0,35,26.9096666666667,0,178.5625,6.25033333333333,0,42,3299.124,316.9,8766.2,0,0,0,0,0,0
Florida,2020-07-06,583.9769,0,3119.3875,66.2418333333333,0,386.625,35.8416666666667,0,206.1125,6.116,0,33,24.9275,0,147.075,5.877,0,35,3305.24,316.9,8799.2,0,0,0,0,0,0
Florida,2020-07-07,532.2633,0,2912.2125,59.4825,0,355.0625,32.2255,0,191.075,5.65,0,31.025,18.319,0,117.0375,4.336,0,28.025,3310.89,316.9,8830.225,0,0,0,0,0,0
Florida,2020-07-08,485.085533333333,0,2744.5375,53.3841666666667,0,326.0375,28.9458333333333,0,177.0125,5.174,0,29.025,16.758,0,112.0375,4.0235,0,27.5,3316.064,316.9,8859.25,0,0,0,0,0,0
Florida,2020-07-09,425.603933333333,0,2442.1125,44.1216666666667,0,270.0125,23.9406666666667,0,148.5375,4.737,0,28,0,0,0,0,0,0,3320.801,316.9,8887.25,0,0,0,0,0,0
Florida,2020-07-10,370.773166666667,0,2136.3375,35.635,0,226.025,19.349,0,122.0375,4.337,0,26,0,0,0,0,0,0,3325.138,316.9,8913.25,0,0,0,0,0,0
Florida,2020-07-11,319.549333333333,0,1845.05,27.7655,0,178.0625,15.074,0,95.5375,3.971,0,24,0,0,0,0,0,0,3329.109,316.9,8937.25,0,0,0,0,0,0
Florida,2020-07-12,273.413833333333,0,1602.625,20.6638333333333,0,133,11.2618333333333,0,73,3.62,0,22.025,0,0,0,0,0,0,3332.729,316.9,8959.275,0,0,0,0,0,0
Florida,2020-07-13,231.2695,0,1380.825,14.384,0,95.5,7.8525,0,50.5,3.309,0,21,0,0,0,0,0,0,3336.038,316.9,8980.275,0,0,0,0,0,0
Florida,2020-07-14,191.745166666667,0,1179.575,8.491,0,56.5,4.6275,0,30.5,3.02,0,19.025,0,0,0,0,0,0,3339.058,316.9,8999.3,0,0,0,0,0,0
Florida,2020-07-15,156.138333333333,0,955.85,4.0865,0,27.5125,2.2165,0,15.5,2.757,0,18,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-16,124.0485,0,768.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-17,99.5678333333333,0,634.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-18,77.4076666666667,0,494.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-19,57.2768333333333,0,357.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-20,39.3255,0,250.0875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-21,22.7695,0,147.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-22,10.852,0,72.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
Florida,2020-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3341.815,316.9,9017.3,0,0,0,0,0,0
